Expt,site,block,plot_1,plot_2,N,P,K,Treatment,cup_no,pctC,pctN,CN-Samp-Code,TotC.gC,TotC.mgC,TotC.mgg,TotN.gN,TotN.mgN,TotN.mgg,SitexBlockxPlot,ID_indiv_reps,SitexTrt,ID,resp_day_0,cup_wt_g,fresh-soil_wt_g,dry-soil_wt_1_g,dry-soil_wt_2_g,dry-soil_final_wt_g,sample_volume_ml_11-17-12,jar_volume_ml,jar_volume_L,mmol_air_first-draw,mmol_air_second-draw,mmol_air_third-draw,Date_0,Hours_0,Minutes_0,Seconds_0,time-calc-1,time-calc-2,days-since-incub-start_0,seconds-from-midnight_d0,Area_0,ppm_0,mgC-CO2_0,notes_0,Date_1,Hours_1,Minutes_1,Seconds_1,time-calc-1,time-calc-2,seconds-from-midnight_d0,Area_1,days-since-incub-start_1,ppm_1,mgC-CO2_1,seconds-elapsed_0-1,hours-elapsed_0-1,days-elapsed_0-1,mgC-CO2-pergsoil-perday_1,mgC-CO2-pergsoil-perday_1_w_NA,notes_1,Date_2,Hours_2,Minutes_2,Seconds_2,time-calc-1,time-calc-2,seconds-from-midnight_d0,Area_2,days-since-incub-start_2,ppm_2,mgC-CO2_2,seconds-elapsed_0-2,hours-elapsed_0-2,days-elapsed_0-1,mgC-CO2-pergsoil-perday_2,mgC-CO2-pergsoil-perday_2_w_NA,notes_2,INCUB_DAYS,NOTES,RESP_C
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41201,,,,112,,47,37772.12687,486.8,596.8794202,0.285846942,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41203,,,,112,,208642.6866,1213,49,1481.55682,0.705086499,170870.5597,47.46404436,1.977668515,0.004399963,0.004399963,,49,0,0.004399963
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41215,,,,40,,61,48510.11194,417.3,563.479711,0.269851744,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,112,,217158.932,700.1,63,949.8237643,0.452029854,168648.8201,46.84689447,1.951953936,0.001937166,0.001937166,,63,0,0.001937166
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41224,,,,112,,70,52620.80097,428.9,589.7023977,0.282409849,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,236732.7184,930.1,72,1292.289515,0.61501245,184111.9175,51.1421993,2.130924971,0.003239648,0.003239648,,72,0,0.003239648
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41241,,,,64,,87,70337.08861,631.9,906.5508612,0.434149315,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,112,,237404.1553,1021,89,1481.869256,0.70523519,167067.0667,46.40751854,1.933646606,0.002909847,0.002909847,,89,0,0.002909847
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41262,,,,112,,108,59265.65534,423.7,568.3711225,0.272194252,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,215735.3155,860.9,110,1158.067447,0.551134935,156469.6602,43.4637945,1.810991437,0.00319695,0.00319695,,110,0,0.00319695
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41292,,,,,,138,37450.92233,576.4,794.5400256,0.380507066,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,210253.1068,916.6,140,1249.446921,0.594623266,172802.1845,48.0006068,2.000025283,0.002222053,0.002222053,,140,0,0.002222053
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41323,,,,112,,169,41341.94175,428.5,624.0341596,0.29885141,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,112,,210719.5631,725.5,171,1059.030751,0.504002462,169377.6214,47.04933927,1.960389136,0.00217206,0.00217206,,171,0,0.00217206
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41379,,,,112,,225,48157.13592,395.1,542.9112082,0.26000144,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,112,,211780.0534,504.5,227,698.6986301,0.332517096,163622.9175,45.45081041,1.893783767,0.00079477,0.00079477,,227,0,0.00079477
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41435,,,,,,281,63104.56311,342.1,488.3785011,0.2338856,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,233738.7379,603.2,283,883.2305367,0.420337525,170634.1748,47.39838188,1.974932578,0.001959544,0.001959544,,283,0,0.001959544
NutNet,cbgb.nutnet,1,11,,1,0,0,N10,226,0.954,0.075,CER-155,0.459629673,459.6296731,9.54,0.036134408,36.13440826,0.75,cbgb.nutnetb1p11,3,cbgb.nutnetN10,4,41154,8.903,49.329,48.16394833,48.17921101,48.17921101,40,960,0.96,39.90852708,39.65909878,39.40967049,41532,,,,,,378,53989.41176,408.3,526.8500613,0.252309719,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41534,,,,,,229494.3333,588.7,380,776.1179529,0.369361663,175504.9216,48.7513671,2.031306963,0.001196034,0.001196034,,380,0,0.001196034
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41154,16,47,45,,,0,60465,358.8,466.5655153,0.224603056,,41155,18,16,40,,,152200,1800,1,2412.124254,1.153968609,91735,25.48194444,1.061747685,0.018206072,0.018206072,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.018206072
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41158,,,,22,,4,42585.6383,384.8,479.3517296,0.230758297,,41159,,,,46,,125935.7447,1260,5,1654.56058,0.79154752,83350.10638,23.15280733,0.964700305,0.01209089,0.01209089,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.01209089
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41166,,,,20,,12,34708.08511,348.1,756.1228454,0.363994973,,41167,,,,20,,124344.6809,744.9,13,1721.487723,0.823565697,89636.59574,24.89905437,1.037460599,0.009213651,0.009213651,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.009213651
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41170,,,,20,,16,58535,341.6,727.6598735,0.350292995,,41171,,,,20,,149249.6667,743.4,17,1678.529273,0.803014226,90714.66667,25.19851852,1.049938272,0.008968465,0.008968465,,41172,,,,20,,212325.9091,1043,18,2335.44614,1.117285533,153790.9091,42.71969697,1.779987374,0.008962419,0.008962419,,18,0,0.008962419
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41176,,,,20,,22,53254.43182,365.8,752.2830441,0.362146506,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,20,,237846.6667,1693,24,2292.754058,1.096861493,184592.2348,51.27562079,2.1364842,0.007152704,0.007152704,,24,0,0.007152704
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41187,,,,94,,33,56048.95522,401.6,537.3706427,0.258688405,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41189,,,,94,,223824.6269,1319,35,1685.297542,0.806252189,167775.6716,46.60435323,1.941848051,0.005865033,0.005865033,,35,0,0.005865033
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41195,,,,94,,41,64617.77473,395.8,512.3892318,0.246662438,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41197,,,,94,,224309.5604,1511,43,1869.470317,0.894361084,159691.7857,44.35882937,1.848284557,0.007288785,0.007288785,,43,0,0.007288785
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41201,,,,94,,47,36412.05224,453.2,554.8951643,0.26712465,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41203,,,,94,,208175.2239,1297,49,1584.309113,0.757938975,171763.1716,47.71199212,1.987999672,0.005135136,0.005135136,,49,0,0.005135136
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41215,,,,22,,61,47589.29104,429.2,580.0166759,0.27921806,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,94,,216688.835,1113,63,1518.32163,0.726370334,169099.5439,46.97209553,1.957170647,0.004752015,0.004752015,,63,0,0.004752015
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41224,,,,94,,70,51623.37379,373.2,511.1410437,0.246061565,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,236276.6019,973.2,72,1353.277204,0.647412508,184653.2282,51.29256338,2.137190141,0.003905999,0.003905999,,72,0,0.003905999
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41241,,,,46,,87,69445.06329,646.7,928.337995,0.446898762,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,94,,237007.8058,1089,89,1582.66973,0.757154688,167562.7425,46.54520626,1.939383594,0.003327418,0.003327418,,89,0,0.003327418
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41262,,,,94,,108,58572.30583,424.8,569.901238,0.274348523,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,215391.4806,972.2,110,1311.267722,0.627315026,156819.1748,43.56088188,1.815036745,0.004044819,0.004044819,,110,0,0.004044819
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41292,,,,,,138,36515.09709,488.6,669.6999858,0.322391301,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,209706.1165,947.4,140,1292.355809,0.618267502,173191.0194,48.1086165,2.004525688,0.003070078,0.003070078,,140,0,0.003070078
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41323,,,,94,,169,40671.57282,397.8,577.6314994,0.278069844,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,94,,210281.7961,717.4,171,1046.820923,0.50080276,169610.2233,47.11395092,1.963081288,0.002359919,0.002359919,,171,0,0.002359919
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41379,,,,94,,225,47567.3301,386.8,530.8296943,0.255539614,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,94,,211353.5583,589.7,227,822.860682,0.393659404,163786.2282,45.49617449,1.895673937,0.001515456,0.001515456,,227,0,0.001515456
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41435,,,,,,281,62396.79612,363.5,520.7781983,0.250700858,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,233314.0777,571.3,283,835.0068027,0.399470151,170917.2816,47.47702265,1.978209277,0.001564199,0.001564199,,283,0,0.001564199
NutNet,cbgb.nutnet,1,12,,0,1,1,PK,196,0.875,0.072,CER-156,0.420685011,420.6850108,8.75,0.034616367,34.6163666,0.72,cbgb.nutnetb1p12,4,cbgb.nutnetPK,10,41154,8.865,49.3,48.08798309,48.07828695,48.07828695,35,965,0.965,40.11638399,39.8669557,39.6175274,41532,,,,,,378,53290.58824,400.5,516.2276999,0.248510264,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41534,,,,,,229096.3333,630.2,380,832.9050356,0.398464658,175805.7451,48.83492919,2.034788716,0.001532819,0.001532819,,380,0,0.001532819
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41154,17,17,45,,,0,62265,353.4,459.0141239,0.219822931,,41155,18,26,0,,,152760,1681,1,2250.702659,1.071130069,90495,25.1375,1.047395833,0.016297985,0.016297985,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.016297985
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41158,,,,3,,4,44521.15385,440.3,552.6287299,0.264655184,,41159,,,,27,,127095.4839,1469,5,1934.98457,0.92087693,82574.33002,22.9373139,0.955721412,0.01376822,0.01376822,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.01376822
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41166,17,47,0,1,,12,64020,268.5,562.8720563,0.269560736,,41167,17,48,40,1,,150520,622.4,13,1426.591237,0.678927874,86500,24.02777778,1.001157407,0.008199155,0.008199155,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.008199155
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41170,,,,49,,16,59985,345.1,735.8585149,0.352404354,,41171,,,,49,,149936,766.5,17,1733.061851,0.824780054,89951,24.98638889,1.041099537,0.009098164,0.009098164,,41172,,,,49,,213525.4545,1073,18,2404.794267,1.144463681,153540.4545,42.65012626,1.777088594,0.008937316,0.008937316,,18,0,0.008937316
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41176,,,,4,,22,54720,236.7,465.0111259,0.222694909,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,49,,238620,1353,24,1828.970127,0.870423683,183900,51.08333333,2.128472222,0.006102161,0.006102161,,24,0,0.006102161
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41187,,,,123,,33,57899.32836,382.9,511.9076797,0.245153778,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41189,,,,123,,224599.403,1297,35,1656.836999,0.788503946,166700.0746,46.30557629,1.929399012,0.00564698,0.00564698,,35,0,0.00564698
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41195,,,,123,,41,66216.75824,367,526.0027455,0.251903938,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41197,,,,123,,225173.1868,1196,43,1477.43547,0.703125111,158956.4286,44.15456349,1.839773479,0.004917944,0.004917944,,43,0,0.004917944
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41201,,,,123,,47,38603.28358,478.4,586.3833562,0.280820353,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41203,,,,123,,208928.3582,1169,49,1427.73419,0.679471815,170325.0746,47.31252073,1.97135503,0.004054964,0.004054964,,49,0,0.004054964
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41215,,,,51,,61,49072.83582,441.9,597.6653696,0.286223335,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,123,,217446.2136,976.5,63,1330.382762,0.633141377,168373.3778,46.77038271,1.948765946,0.00356965,0.00356965,,63,0,0.00356965
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41224,,,,123,,70,53230.33981,454.5,625.809591,0.299701668,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,237011.4563,829,72,1149.230225,0.54692922,183781.1165,51.05031014,2.127096256,0.002330602,0.002330602,,72,0,0.002330602
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41241,,,,75,,87,70882.21519,428.1,606.5361401,0.290471568,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,123,,237646.3689,804.6,89,1161.08657,0.552571764,166764.1537,46.32337604,1.930140668,0.002722932,0.002722932,,89,0,0.002722932
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41262,,,,123,,108,59689.36893,397.2,531.5092502,0.254541016,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,215945.4369,805.4,110,1081.673778,0.514778487,156256.068,43.40446332,1.808519305,0.002885394,0.002885394,,110,0,0.002885394
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41292,,,,,,138,38022.81553,490.2,671.9749751,0.321810378,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,210587.3786,400.9,140,531.0016718,0.252708573,172564.5631,47.93460086,1.997275036,-0.000693761,NA,,140,0,NA
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41294,10,27,40,,,140,37660,556.3,747.4965171,0.35797782,sample re-do from 1/18/13,41295,11,38,20,,,128300,718.1,141,972.4202054,0.462783708,90640,25.17777778,1.049074074,0.002003263,0.002003263,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,141,0,0.002003263
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41323,,,,123,,169,41751.61165,408.3,593.5021161,0.284229543,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,123,,210987.0874,678.7,171,988.4850769,0.470429128,169235.4757,47.00985437,1.958743932,0.001906161,0.001906161,,171,0,0.001906161
NutNet,cbgb.nutnet,1,2,,N5,,,N5,237,0.9,0.073,CER-148,0.448832223,448.8322234,9,0.03640528,36.40528034,0.73,cbgb.nutnetb1p2,5,cbgb.nutnetN5,5,41154,8.993,50.873,49.87979707,49.87024704,49.87024704,40,960,0.96,39.90852708,39.65909878,39.40967049,41379,,,,123,,225,48517.57282,380,520.9315866,0.249475348,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,123,,212040.6893,580.9,227,810.0364325,0.385503779,163523.1165,45.42308792,1.892628663,0.001441195,0.001441195,,227,0,0.001441195
